"gene","module","score"
"MARCH3",17,0.0674278231263812
"FBN2",6,0.0065477355438555
"ADAMTS19",6,0.00225329484846308
"CHSY3",14,0.0449495565384826
"HINT1",3,0.0810901091159669
"IRF1",4,0.00425129848677134
"SHROOM1",11,0.0372240469742781
"SKP1",1,0.0421358008735216
"CDKL3",18,0.0204608273159859
"CDC25C",19,0.0228453903409701
"HSPA9",1,0.0897814933413331
"LRRTM2",8,0.000700058611657163
"MZB1",22,0.000466450040325673
"ECSCR",1,0.00153949747250966
"TMEM173",15,0.0011108241214495
"DND1",21,0.000356448538402345
"PRELID2",13,0.0736585146105863
"PPP2R2B",13,0.214926655327151
"SPINK13",21,0.000383705475644503
"SPINK9",19,0.000326905211045629
"SH3TC2",15,0.000776076336096708
"CSF1R",5,0.00280586755311791
"CAMK2A",14,0.00265434009650712
"ARSI",7,0.0049365753774311
"CD74",5,0.0208965514920512
"MYOZ3",21,0.000321019071121218
"ZNF300",15,0.00134583340416271
"HAVCR1",10,0.00467364873560915
"HAVCR2",3,0.00836689135800697
"SOX30",7,0.000862136851106968
"EBF1",9,0.00729702593839879
"AC112205.1",15,0.00153096455769299
"NUDCD2",2,0.0116134209010982
"TENM2",7,0.0878660643305574
"KCNIP1",6,0.00287225667410329
"DUSP1",20,0.0386813153285173
"BOD1",9,0.0116645627803401
"CLTB",5,0.00782514099507056
"RNF44",1,0.00793877418793417
"GPRIN1",1,0.00075130442771312
"HK3",21,0.000561049460860336
"MXD3",9,0.0182336373177459
"PRR7",15,0.000640441067207588
"GFPT2",19,0.00072042526702467
"BTNL8",8,0.000348119445457814
"GNB2L1",3,0.152685060969099
"GMDS",7,0.0852834107165712
"SERPINB9",9,0.00368283087809743
"LYRM4",18,0.0886143348749987
"F13A1",15,0.00169277553670731
"SSR1",2,0.0854052180704428
"MAK",7,0.00600188090834642
"EDN1",20,0.000824678963007636
"AL441883.1",10,0.00157024304747251
"NHLRC1",22,0.0002502593527007
"SOX4",9,0.0207429688033803
"DCDC2",7,0.202322046983666
"C6orf62",6,0.0591660943431781
"HIST1H4E",10,0.000387819662656192
"HIST1H4H",12,0.00124449015839782
"HIST1H3J",19,0.001148779048991
"OR5V1",13,0.000339391162163233
"PPP1R10",15,0.024416798805564
"TUBB",4,0.104863247094807
"FLOT1",1,0.0357958059176555
"HLA-B",5,0.00943800295745068
"APOM",3,0.325568365489474
"C6orf47",5,0.00354178320637163
"HSPA1L",19,0.00108229109935298
"SLC44A4",6,0.000507076011698499
"PRRT1",12,0.00146674825171433
"AGPAT1",2,0.0185570997563191
"PBX2",15,0.0105634927772341
"GPSM3",5,0.00127245167957734
"HLA-DOA",4,0.000309872923578144
"HLA-DPA1",6,0.00100253334792206
"UQCC2",5,0.0214232449977834
"IP6K3",14,0.00780451638981139
"TCP11",16,0.000314797051137736
"SLC26A8",10,0.00209597941177633
"CPNE5",1,0.000968470212866761
"SAYSD1",2,0.00443007724070595
"KIF6",7,0.344336497051473
"LRFN2",21,0.000545433394164607
"UNC5CL",10,0.00161877298997204
"MED20",12,0.0054694689232969
"CRIP3",14,0.00755843767474085
"DLK2",5,0.00064143435960722
"SLC35B2",4,0.00896192833434599
"NFKBIE",4,0.00196660624967677
"RUNX2",13,0.0669808865295749
"RCAN2",20,0.00220084496270843
"TNFRSF21",17,0.0089706920487451
"MCM3",9,0.01448283795188
"GSTA5",10,0.000378337695383103
"KLHL31",11,0.00781226139413722
"FAM83B",9,0.00105320028447136
"KHDRBS2",7,0.113708537693844
"KCNQ5",1,0.00750859802785653
"EEF1A1",5,0.076150919206637
"ELOVL4",15,0.00738877530523972
"FAM46A",18,0.0459920589604018
"KIAA1009",9,0.084042850958721
"TBX18",16,0.000291890602119255
"C6ORF165",6,0.000430334351068303
"AKIRIN2",7,0.0202357929995173
"CNR1",2,0.00210751893991717
"BACH2",4,0.0128774129829817
"EPHA7",13,0.00898731514566007
"GPR63",17,0.000400421381184661
"MMS22L",19,0.026882619649
"FAXC",8,0.00753783283901144
"FOXO3",7,0.182162103587411
"SESN1",7,0.0539526979381519
"CD164",4,0.0848968010795649
"AK9",13,0.0195061831028351
"FIG4",14,0.0514897805828434
"WISP3",16,0.000269388791890811
"HS3ST5",9,0.00244396452634925
"COL10A1",14,0.00314251145839765
"FAM162B",4,0.000376505293382032
"RFX6",6,0.000462685583052078
"SLC35F1",1,0.00301488320857874
"FAM184A",17,0.0285403978453032
"TBC1D32",13,0.0274825214376942
"TRDN",20,0.00156972032468835
"NKAIN2",5,0.0568238240787727
"LAMA2",2,0.00481189590635042
"TMEM200A",1,0.00162358787418888
"EPB41L2",18,0.10126064429405
"CTGF",5,0.00467045034158873
"VNN1",4,0.00647560370326838
"MTFR2",9,0.00119960173791543
"IFNGR1",1,0.0177601695508367
"PERP",5,0.0485983957660636
"PLAGL1",1,0.00785515654359178
"SUMO4",17,0.000280900809568503
"MTRF1L",13,0.00477270478702691
"DYNLT1",8,0.00985785557977916
"IGF2R",3,0.315591044942471
"SLC22A2",6,0.000748423464700378
"PACRG",7,0.0422724757518506
