,clusters,mean
INSL6,7,0.0010096444958953008
PTPRD,0,0.05468313809317316
NFIB,18,0.039632721524520256
PSIP1,14,0.024002439552811547
BNC2,5,0.0030334078568348497
SLC24A2,11,0.004541176319397754
MLLT3,11,0.024491424091026177
PTPLAD2,9,0.001987932363353501
CDKN2A,18,0.000923448993268204
CDKN2B,5,0.0006480835760349507
ELAVL2,3,0.018880872557662777
TUSC1,3,0.0012429666962162056
LRRC19,7,0.00195605919290927
MOB3B,6,0.03664137010513349
SMU1,16,0.023613122100450423
BAG1,2,0.01233840521962417
DCTN3,4,0.007310960053515669
SIGMAR1,4,0.07730010964236195
FAM214B,5,0.01271608883925212
ARHGEF39,15,0.005145455417324925
FAM221B,6,0.0005037231725490904
MELK,18,0.02023553532374022
PAX5,8,0.0010127986846064023
POLR1E,0,0.004745733093520025
FRMPD1,8,0.0063378036618965995
CNTNAP3,9,0.0006104816349232671
CBWD5,7,0.0010262133570827802
APBA1,17,0.04077032753420986
TRPM3,6,0.09929410680577212
C9orf57,9,0.0002627739276392938
GDA,7,0.0026005666619215878
TMC1,5,0.0013850676022302362
HNRNPK,3,0.05362095315056245
ROR2,1,0.0031790269593795152
CENPP,18,0.07444590646322669
OMD,4,0.0004186491209981895
IPPK,12,0.009190300607217126
WNK2,7,0.012223639224417899
FBP2,5,0.00034441630088795496
NUTM2G,12,0.00040915949096683276
HEMGN,1,0.05059334518056359
CORO2A,10,0.029531399706854984
ALDOB,1,0.6672488807500488
IKBKAP,6,0.07119189723330716
SVEP1,5,0.00284945073575799
C9orf84,12,0.006000431189894322
CDC26,9,0.005149490862112708
ALAD,5,0.04255741515631217
AMBP,2,0.9066256091873454
ORM1,3,0.002147333718359553
PAPPA-AS1,12,0.0005130138432129644
C5,10,0.32414558223308587
GSN,4,0.2730590053104262
PDCL,2,0.006714805243903426
NR6A1,13,0.18143974731803372
HSPA5,5,0.05927204512960517
TOR2A,4,0.0025049984283842834
ENG,3,0.005936147151222118
CERCAM,0,0.0012757391828323197
DOLK,1,0.0019617174539338397
SH3GLB2,5,0.01522926329184096
TOR1A,0,0.005595029065354708
GPR107,16,0.06512671027893856
LAMC3,11,0.00111535962318972
FAM78A,2,0.002107020297294637
SURF4,2,0.05824275827640378
SLC2A6,3,0.0012563281949906344
CARD9,19,0.0002854843698962634
SDCCAG3,0,0.011559056062156604
NOTCH1,19,0.004590008534929334
ABCA2,8,0.004471600601286849
DPP7,2,0.007206405335431159
ANAPC2,8,0.010218332634626117
C9orf169,5,0.0003708661233145097
SLC34A3,15,0.0006890233903876853
FAM166A,2,0.0031287356840553823
TUBB8,7,0.0005859470937204628
IDI1,1,0.1774437220208204
ADARB2,1,0.002909228729935437
KLF6,14,0.034301951645930535
AKR1E2,11,0.0020015556805843
ITIH5,5,0.004935576381366352
CCDC3,19,0.003952628776013923
FAM171A1,5,0.010765584580070134
TRDMT1,9,0.0044732050776600946
VIM,8,0.02733017415131647
NEBL,16,0.023964935662137424
CASC10,2,0.016984038515533956
COMMD3-BMI1,5,0.00039137345588006903
SPAG6,6,0.0011111401221426034
PRTFDC1,17,0.05505535981064478
MYO3A,7,0.013689238017548292
MKX,18,0.0007673735287449901
MPP7,5,0.02143469763264827
KIAA1462,19,0.0023120073642650613
CUL2,10,0.03814338028552566
FZD8,3,0.003414501271859074
ZNF25,14,0.00308153543466379
C10orf10,4,0.003195382335047492
SYT15,12,0.0012421378840731794
ASAH2C,20,0.00038457666804014905
GDF10,14,0.0008013869616195392
AGAP7,9,0.0009053682620439161
PRKG1,0,0.015481924928396701
CSTF2T,1,0.0041815633859432905
IPMK,17,0.028393248644817303
BICC1,17,0.14143282469525653
ANK3,16,0.042511944373349354
RHOBTB1,5,0.008293070096563526
RTKN2,15,0.01349772241306186
CTNNA3,6,0.27103625599744
ATOH7,6,0.00048324062179779935
DNA2,18,0.01223697091004153
C10orf54,3,0.0032004713286330907
PSAP,4,0.16626008458336863
P4HA1,6,0.12488159289223871
MYOZ1,11,0.0003298289311177371
RP11-574K11.31,2,0.0004759653987416222
VCL,16,0.03674437679648212
KCNMA1,7,0.017976675497826833
PLAC9,2,0.0013174515863950682
DYDC1,9,0.0011902418176811685
MMRN2,18,0.001138187154160377
GLUD1,2,0.3691864047096243
KLLN,11,0.0005548707901803011
RNLS,17,0.02540105245739696
HTR7,5,0.0044239264922818575
MYOF,5,0.00216536918553633
RBP4,2,0.6355641236548197
CYP2C9,6,0.003513672948862636
BLNK,16,0.007626403837432865
TLL2,13,0.00110273404154321
CRTAC1,15,0.00045188288507520835
LOXL4,8,0.015592009607715451
GOT1,10,0.0921879899955037
SCD,1,0.4472012342682699
KAZALD1,3,0.000444770467698906
CYP17A1,3,0.046041328876761524
PCGF6,12,0.037114584484371375
OBFC1,13,0.010175226860855395
ITPRIP,8,0.0023921274020282978
SORCS1,3,0.010665635841945858
SMNDC1,0,0.008027478020324615
TECTB,15,0.0002666413772461012
NRAP,3,0.0032404001959600946
TDRD1,15,0.0003621599601040361
PRDX3,2,0.0938805781401224
RP11-12J10.3,12,0.0010283373536697782
CLRN3,7,0.0021867034802710095
MKI67,8,0.03711093945135529
EBF3,15,0.0024434181038687926
STK32C,9,0.007293642974043616
CALY,1,0.0004734225099170592
PRAP1,4,0.2431046771474932
CYP2E1,13,0.000716071955844691
IFITM3,2,0.015098846652318455
C11orf35,12,0.00276713131696357
IRF7,19,0.003954813851356852
DRD4,4,0.0010535116955487488
RPLP2,3,0.1771129094902289
TOLLIP,2,0.030370129383484507
CTSD,3,0.16075260089722151
INS-IGF2,18,0.0007090525632238645
TH,5,0.0004002343813648106
CDKN1C,8,0.01843830733304724
SLC22A18AS,7,0.0010203457059267198
CHRNA10,11,0.0005210480966453269
HBB,4,0.13619273249111422
HBG1,1,1.2582041536541995
HBG2,0,1.825560993923451
UBQLNL,7,0.0005060149259844812
HPX,1,0.3423116442565852
TRIM3,7,0.005234454412436618
ARFIP2,4,0.014054137600534412
ZNF214,17,0.003669847345298527
LMO1,14,0.00037661381498460935
STK33,12,0.036562014558004265
SCUBE2,12,0.0038062665715071615
MTRNR2L8,3,0.008916535032511821
EIF4G2,8,0.08477305559705291
USH1C,15,0.0006745684182126894
SAA4,4,0.03084350926311865
LDHC,10,0.0006554599545049401
NELL1,0,0.005981558213756841
CCDC179,7,0.001202560720318883
LIN7C,0,0.016677511937319856
KIF18A,15,0.010124416471862623
PAX6,5,0.001398457063306137
ABTB2,6,0.13069433254988266
EHF,12,0.0006844496795556584
SLC1A2,9,0.0820090327361123
ARFGAP2,0,0.01851611943432933
SPI1,2,0.001616191414796266
FOLH1,6,0.02952781209268478
SSRP1,3,0.015988674636261586
PRG2,9,0.00031180500791237633
YPEL4,1,0.005786800104467773
GLYATL2,7,0.006211674367549476
MS4A4E,18,0.00028987827156291054
FADS1,2,0.1643302229870468
FTH1,2,0.07222742361295251
AHNAK,1,0.0539412951260372
MIR3654,3,0.00043843046156754646
MTA2,1,0.00619878712848918
INTS5,8,0.003442577897782026
RP11-831H9.11,12,0.0010424868515608362
UBXN1,4,0.010257358904680505
TMEM223,1,0.013871059858653306
SLC22A6,9,0.00036060283459697694
HRASLS2,7,0.000528614962310764
MAP4K2,0,0.0027399950969245507
CDC42BPG,13,0.0010412322159552153
TM7SF2,2,0.19231659549944935
FAU,4,0.12797098049187985
AP003068.23,6,0.002222742526112171
LTBP3,0,0.031567584115957635
CFL1,3,0.0722600416346799
RP11-1167A19.2,2,0.0011042866620823446
YIF1A,3,0.024806985394190795
CLCF1,5,0.00033638648236759513
PTPRCAP,14,0.0014601501059897262
CORO1B,2,0.012411101250385095
CABP4,15,0.0003283114134955008
PITPNM1,0,0.002404984798815563
TBX10,14,0.0010016617018714057
UNC93B1,13,0.004081478050681257
GAL,20,0.00028856028126259957
ORAOV1,10,0.011919076162890624
DHCR7,2,0.15832207546218793
PHOX2A,7,0.0003730208861307502
UCP2,4,0.02174009507521437
P4HA3,15,0.0004523738139941525
PGM2L1,8,0.016561799048572523
KCNE3,3,0.003745651019212767
GDPD5,14,0.00396335737913536
GAB2,16,0.07142132839652397
C11orf82,15,0.002870558068984232
DLG2,16,0.08391948885846609
SYTL2,12,0.004820085974382944
ME3,4,0.001984980427133754
CTSC,8,0.005276333040938712
GRM5,0,0.0027427468626591406
NOX4,6,0.018062482645686974
CCDC67,10,0.005492616508152839
FAM76B,13,0.015741445017625196
MAML2,16,0.13199883436391474
MMP20,9,0.0003536591627963673
DCUN1D5,10,0.013906426649636441
PDGFD,16,0.014862904209145409
CASP1,5,0.0006578331760277065
GUCY1A2,0,0.006182474732570282
SLN,0,0.0006433498930706391
EXPH5,17,0.01240894066116318
COLCA1,1,0.0015130304679680116
POU2AF1,0,0.0019602480744619027
FDXACB1,10,0.0007237827706696712
PIH1D2,20,0.0005351696422424369
APOC3,1,1.1158120998789627
APOA1,1,1.795089288783481
TMPRSS13,0,0.0008328691511749155
MPZL3,6,0.005807327074670476
CD3E,7,0.0004749279007242428
HYOU1,4,0.01648253009171359
HMBS,1,0.06758953065677008
H2AFX,4,0.014505037771219826
TRIM29,10,0.006450208682805299
HSPA8,8,0.010725723386379666
RP11-712L6.5,11,0.002153778826511175
ETS1,4,0.004913345347945032
FLI1,4,0.004878013395228125
OPCML,0,0.009612319973086337
NCAPD3,7,0.020120756812298045
B3GAT1,20,0.0009647448652547652
NINJ2,12,0.012328907253097375
DCP1B,12,0.035703575389395496
FOXM1,5,0.012546679743687623
PARP11,16,0.014649928247008611
C12orf4,7,0.013033093133766738
KCNA6,0,0.00035155040857142285
SCNN1A,9,0.0013913167478846766
VAMP1,7,0.002004405712626463
GAPDH,2,0.2686460780922042
ACRBP,3,0.0007761251057591117
ZNF384,16,0.009727448153239483
PIANP,15,0.0004882366723423385
CDCA3,3,0.0033003081121389995
SLC2A3,1,0.002810472087902866
FAM90A1,2,0.00036071023976376774
KLRB1,15,0.000544532160836509
CLEC2B,20,0.0003904028283433023
KLRC4-KLRK1,20,0.00028312377013548553
TAS2R13,13,0.0004959620878459728
PRH2,20,0.0003250999126943775
TAS2R19,9,0.0003602196025757198
TAS2R31,12,0.0009946502497495142
PRB1,7,0.0010722065068188454
MANSC1,8,0.0065440473144211826
LOH12CR2,14,0.00047541530520506573
APOLD1,15,0.04611827271302082
PLBD1,14,0.0009378300575406621
MGP,1,0.0013367006077924333
ERP27,1,0.012384751793884834
RERG,5,0.0018092337268856395
RERGL,17,0.01066823315088392
PLCZ1,17,0.0027659290288909785
RP11-125O5.2,6,0.17498258166785247
SLCO1A2,6,0.01240164547548565
RECQL,14,0.009400105794745118
GYS2,17,0.044400708599251576
CASC1,16,0.0017127909100675216
AMN1,17,0.0175140379991403
HDAC7,8,0.006291500124268777
COL2A1,4,0.2510565659413466
LINC00935,6,0.000611882614758018
RP11-302B13.5,13,0.00198837026468831
TUBA1B,3,0.13125792688741633
TMBIM6,2,0.32098601512411945
FAIM2,20,0.0009334910542971434
METTL7A,2,0.16225685956851565
CSRNP2,13,0.0063065073601518635
KRT8,3,0.0977032998669713
CALCOCO1,9,0.02173763384872687
ZNF385A,8,0.007210461217950365
ITGA7,8,0.0012882145121050506
CD63,3,0.11572459953564196
MMP19,1,0.0015294021632407593
WIBG,19,0.021213014574824156
RNF41,19,0.015714701885430622
RDH16,2,0.007911442857540378
ZBTB39,14,0.0021192076346099797
MYO1A,2,0.0003790932904672957
FAM19A2,6,0.03314113027911729
RP11-366L20.2,13,0.00308507408173195
GRIP1,5,0.005725656159144618
MDM2,16,0.06576923754416322
BEST3,3,0.003020009308851523
CTD-2021H9.3,9,0.0020544215135399175
LGR5,16,0.031180968132370725
PHLDA1,14,0.002034880885507429
CSRP2,5,0.0029292975814991518
E2F7,5,0.003758015299826886
MGAT4C,0,0.006008699045983331
DUSP6,8,0.022263511269357536
POC1B,17,0.026862609840397348
DCN,3,0.01378665412688795
C12orf79,12,0.03323611302880118
BTG1,2,0.10770791787709275
TMCC3,5,0.0038945546294699555
USP44,15,0.0005646961293664573
NTN4,6,0.027352232303488263
ANKS1B,10,0.03674246417396786
SYCP3,7,0.003966791664534207
GNPTAB,16,0.01823125190549233
STAB2,3,0.006548169125198106
SLC41A2,16,0.009670764352574203
CRY1,17,0.02141210532703445
CORO1C,13,0.038213704830170295
CUX2,12,0.06273576488267553
NAA25,11,0.10159868273145418
C12orf52,5,0.010905425177092299
SDS,6,0.005372814967080865
RBM19,10,0.0216456897623131
TBX5,14,0.0009912649929438879
TESC,2,0.01292993112903995
PEBP1,4,0.34169494385306043
CIT,15,0.018167320917109514
RPLP0,4,0.22410236630132924
MSI1,19,0.02491630116140253
HPD,11,0.13058177441697869
HCAR1,18,0.0026021561809814768
DNAH10OS,5,0.0002457232419378929
TPTE2,9,0.0015241847845438442
GJA3,1,0.0014465048035529095
SHISA2,1,0.0006716216932172464
USP12,17,0.044572213515132166
RFC3,7,0.06243071216826473
DCLK1,0,0.007322311682662784
TRPC4,15,0.0009025624001314812
LHFP,0,0.0055968222539545176
KBTBD6,1,0.0055746319039027
KBTBD7,3,0.007498082271484022
ENOX1,11,0.01142463732583062
TPT1,3,0.33738993564509606
FAM194B,20,0.000651114457072165
SIAH3,5,0.00031035085707774155
KIAA0226L,11,0.0010355021645500986
HTR2A,10,0.0007868998871383003
AL136218.1,17,0.010566794011091955
DLEU1,12,0.05761897742621482
NEK3,9,0.008764113570060154
LECT1,18,0.0004193191835361866
PCDH17,1,0.004135935416183239
DIAPH3,15,0.038706649448033995
PCDH9,0,0.045843111730878926
MZT1,14,0.009237778994381307
KLF5,5,0.0017097049708307648
COMMD6,3,0.019187620308552623
KCTD12,3,0.0029210874789433903
EDNRB,3,0.0022929580969630364
SLITRK6,8,0.0005676848181455533
SLITRK5,21,0.0004967814056245638
DCT,6,0.002456067470858298
GPR183,18,0.0009521304210706495
GGACT,1,0.0011374303169893404
FGF14,19,0.013716075987625937
FAM155A,8,0.013364446441046661
IRS2,9,0.05027646477291503
SLC7A8,8,0.0024703514755077516
IPO4,0,0.00441920732801938
CIDEB,2,0.05598313492398872
ADCY4,11,0.0007226579239922507
CBLN3,5,0.000700559763555988
STXBP6,17,0.04207651070576033
PRKD1,13,0.03638708484124794
SFTA3,11,0.000391903455032095
NKX2-1,5,0.0002608452322878118
SLC25A21,6,0.06930627489010209
FOXA1,4,0.009352238318764897
SSTR1,15,0.0004047584905400447
CLEC14A,15,0.0007680536168029941
LRFN5,6,0.02841994967914494
MIS18BP1,7,0.03593058559496877
C14orf183,6,0.0004403938527065052
CDKL1,7,0.006449165669008557
GCH1,10,0.21092802056766133
DLGAP5,5,0.010077609352538108
DHRS7,2,0.07485310119928767
TRMT5,4,0.0024061716166990607
WDR89,19,0.07880512699543213
ESR2,13,0.007020648492917449
SPTB,4,0.03594882432344613
GPX2,5,0.0006040844073319595
MAX,0,0.08185859801940155
RDH11,2,0.16370753103220176
ERH,4,0.030363115897346322
COX16,2,0.011719642765475097
RGS6,2,0.054364226823976895
PAPLN,19,0.024571140807791797
ACOT6,7,0.0004076181365111317
FAM161B,7,0.0035258318661268466
VSX2,0,0.00032027285926646877
NPC2,3,0.03446807607532769
PGF,11,0.0012165970988915985
ZC2HC1C,0,0.0007697853399309285
TMED10,8,0.061536777076810205
C14orf1,2,0.06675803531191893
TGFB3,9,0.002087622924679651
IRF2BPL,3,0.0075551466038473025
NOXRED1,6,0.0074856200966490856
DIO2,14,0.0008280819418194751
CEP128,7,0.029572695173052683
STON2,12,0.03193493240538069
GALC,3,0.009756100359225915
RP11-944C7.1,15,0.0003758559994979694
EFCAB11,13,0.0510089792661261
GPR68,9,0.001094195350526303
SERPINA6,2,0.1431314099254412
SERPINA1,1,1.7124799472032435
SERPINA12,7,0.0014010311977625729
SERPINA5,4,0.15557598482250432
DLK1,4,0.3835942197329594
AL117190.2,9,0.00029309189727812527
HSP90AA1,2,0.12958502452455445
CKB,2,0.027063136443499745
XRCC3,7,0.007349890961227732
CDCA4,5,0.006581545189566328
NIPA1,17,0.026007717050969274
OCA2,6,0.01193992490145235
ARHGAP11B,15,0.026887050246187465
MEIS2,12,0.19109224919839377
RASGRP1,7,0.0006676106450742902
DISP2,21,0.0003085960097651354
NUSAP1,15,0.033857797691532486
AC073657.1,11,0.0008132072259901572
LCMT2,14,0.001412425098243694
STRC,12,0.001961560486277231
RP11-296A16.1,0,0.005701299576092654
AC018512.1,15,0.000317670369036434
SERINC4,14,0.00025783590743873444
MFAP1,8,0.011112817175668192
SPG11,6,0.1395081811043179
B2M,4,0.08981859156464456
GATM,1,0.23175425676342126
C15orf48,1,0.000380071200355484
SEMA6D,5,0.01524572879763849
FBN1,5,0.007238289876598208
SHC4,1,0.002119214589658936
ATP8B4,12,0.02422048532056458
GABPB1,12,0.07222268081173804
CYP19A1,6,0.25605057323744496
WDR72,12,0.1002581504674334
RFX7,6,0.15737228406362974
MNS1,15,0.0024050724312623495
ALDH1A2,6,0.07416440476218503
MYO1E,10,0.30266558390617393
CA12,0,0.028319829610070086
PPIB,2,0.13579374585480733
KIAA0101,15,0.02094347986622777
PIF1,5,0.003184603651583073
CILP,5,0.00033436125313146
IGDCC4,10,0.0368841054861916
MEGF11,9,0.001997084437697152
RPLP1,4,0.3876489199673665
TLE3,1,0.004680680026239303
UACA,6,0.029479839661168936
THAP10,1,0.00041680097165924676
HEXA,16,0.037289816055676474
COX5A,2,0.020242289991128638
LINGO1,3,0.008054142967778483
CRABP1,0,0.00029994969763803234
CHRNB4,14,0.00231282990736423
CTSH,3,0.016948499904941444
TMC3,6,0.0009596029696414017
RHCG,11,0.0004415739560607276
LINC00923,17,0.018462879192701422
ADAMTS17,6,0.0038152330228655683
RP11-89K11.1,1,0.0004877798316381712
RHBDF1,13,0.0025992716970983524
HBZ,3,0.07150921634102629
HBM,2,0.16036917642603463
HBA2,1,1.73754370840054
HBA1,1,1.5744669247660388
RGS11,15,0.00038042939911972176
NHLRC4,0,0.0005625489641073308
MSRB1,4,0.03253183239026065
NOXO1,7,0.000975477841810372
ZNF598,11,0.0065153611556221305
PKD1,14,0.026522210450715455
PRSS27,10,0.0013035925230098265
THOC6,3,0.004599030341722287
IL32,3,0.004084948235911278
ZNF597,13,0.0003712933754488136
SEPT12,18,0.00046888230068867687
C16orf89,13,0.0015595504151236993
RBFOX1,4,0.029426873931577398
SOCS1,1,0.0033905759458131802
NPIPA5,9,0.002013314487326537
C16orf45,13,0.049122627058384126
NOMO3,7,0.0020128904832683184
ARL6IP1,3,0.08415322455493057
ACSM3,18,0.062370286968883214
ACSM1,18,0.0016648744574655403
DNAH3,9,0.0025153911422495937
CRYM,11,0.0055082825788115965
NPIPB3,17,0.001619546065022447
NPIPB5,0,0.015455765092353354
NUPR1,2,0.07573187114379322
SULT1A2,9,0.013142168111764342
RP11-231C14.4,7,0.0008325423611860604
TBC1D10B,0,0.0075418420352084715
ZNF48,2,0.010104010664537975
DCTPP1,1,0.005127263817746592
SEPHS2,2,0.04661532278983132
AC002310.13,11,0.006124512197993736
ZNF688,8,0.0038392260237603594
BCL7C,15,0.03669633407669238
PYCARD,1,0.0009398905609776981
COX6A2,4,0.0008298752129868324
AHSP,1,0.1469086441346596
CBLN1,20,0.0005641502156249421
ZNF423,14,0.0064311849776930545
AKTIP,10,0.008092089609367609
IRX3,5,0.0007831840271080608
AMFR,4,0.04590193673558835
MT2A,2,0.4746664817679882
MT1E,2,0.5805696532224245
MT1B,1,0.0061596844129627034
MT1F,2,0.2825875960486352
MT1G,1,1.1224253383263971
MT1H,1,0.6951541381963527
MT1X,2,0.2378709937427341
SLC38A7,0,0.019705177928624126
CKLF-CMTM1,8,0.007371480961553833
B3GNT9,8,0.0011465895919105418
CENPT,10,0.013506904297367586
DDX28,4,0.001090217055638973
HAS3,0,0.0011472295477421032
VAC14,6,0.031044421800426686
TAT,19,0.053487825169846064
ZNF821,10,0.015598266093043746
CLEC18B,18,0.00042858905383653955
CDYL2,16,0.005844775160692561
CDH13,0,0.009944595605755528
TLDC1,13,0.01019893590160149
ZDHHC7,6,0.017337366148015863
C16orf74,13,0.0025727356020552143
EMC8,9,0.019005468051641747
MTHFSD,6,0.005495135380558564
RP11-178L8.4,0,0.0038831748611791498
SLC7A5,5,0.012529529332964862
CYBA,4,0.047508006633532454
MVD,0,0.0911651253206101
SPG7,19,0.1100874983082379
RP11-368I7.4,7,0.0043940403184763435
SPATA2L,2,0.0056632036078977915
FANCA,18,0.0208469638743993
DBNDD1,15,0.0006494330901132606
C17orf97,13,0.0028810343272730236
FAM101B,3,0.005122987312741017
GLOD4,2,0.011802783062098443
RTN4RL1,9,0.007969779354416357
P2RX5-TAX1BP3,11,0.0008449279913371052
SPNS2,8,0.0011171111151808757
CXCL16,4,0.004422528331125655
GLTPD2,3,0.00258659322678024
PFN1,3,0.10849720183135743
INCA1,11,0.0013324924537096554
AC040977.1,8,0.0013263754483318626
SLC16A11,3,0.0018449698664007397
ASGR2,2,0.18361659381922504
RP1-4G17.5,11,0.0016429373899681853
CLDN7,3,0.0006847694153031866
YBX2,11,0.0028604830440805734
VAMP2,0,0.02616056966713183
MYH8,11,0.0004466534576077682
PIRT,6,0.00047912922846538004
TEKT3,6,0.0010812557840635404
FAM211A,3,0.012980005304599954
ZNF287,7,0.0013054793521303704
SREBF1,0,0.05722041619811996
SLC47A2,10,0.003273498585038754
IFT20,1,0.011010250177539817
VTN,2,0.8567748498619543
SLC46A1,0,0.019202078513340517
SPAG5,7,0.013037772581425208
OMG,9,0.0030767210228342637
EVI2B,15,0.000581310211663715
CTD-2370N5.3,17,0.0010011358377263989
EVI2A,15,0.0003611233432413145
SLFN12,11,0.0009601891607298542
SLFN12L,0,0.000373500746784118
CCL16,14,0.0024446755364604116
CCL14,7,0.0013908298576027376
CCL4,19,0.000596969027824706
ARHGAP23,5,0.01232117023926733
SRCIN1,11,0.001036075475749232
FBXO47,10,0.00034074822819608387
PPP1R1B,11,0.0003312313652395416
MED24,17,0.021324968706941977
NR1D1,11,0.002226202918211006
TOP2A,14,0.03812894138256251
KRT10,4,0.008635630107460417
KRT19,8,0.010063962477214021
ZNF385C,13,0.003146120134536042
CTD-2132N18.3,9,0.0017585634356135128
PSMC3IP,18,0.0016470618834185775
G6PC,19,0.2201322508956602
MPP2,3,0.0006655693988585303
ATXN7L3,0,0.008317386376376029
UBTF,8,0.03168110611417815
SLC4A1,2,0.03174660632149054
SLC25A39,2,0.0409753422513473
ITGA2B,3,0.002412789144175796
KIF18B,15,0.016853006763643784
COPZ2,0,0.003647683952751587
HOXB4,0,0.0005745814295390247
ABI3,21,0.0002406537934760124
PHOSPHO1,1,0.004372047487734005
SAMD14,3,0.0012839379868687358
COL1A1,1,0.04098410615268709
ANKRD40,0,0.012017912977648895
TOB1,2,0.029692847629049855
CUEDC1,10,0.022817381567084426
SRSF1,1,0.026664756003538948
HSF5,18,0.002434933246720208
SEPT4,10,0.0004441574449560417
NACA2,21,0.0002821938628336884
BRIP1,7,0.054866644140719484
FTSJ3,0,0.00934399639474668
CD79B,1,0.0005559255889752174
CEP112,13,0.06009338363883129
APOH,1,0.6186487843023178
ABCA8,6,0.06845126000668364
CPSF4L,13,0.0007365813866982593
CDR2L,19,0.0005029682828207991
SUMO2,0,0.03321979211846598
RHBDF2,13,0.0019115576019336886
ST6GALNAC2,0,0.0025660183621720348
ST6GALNAC1,20,0.0003765636409740327
MXRA7,9,0.0032171987304578866
AC087645.1,0,0.0008085741028397456
CBX8,15,0.0016737253172296655
ACTG1,3,0.15574018277034885
C17orf70,5,0.006559752822129138
P4HB,2,0.27488547140798103
ARHGDIA,2,0.025592767787730113
FASN,3,0.09623410707540624
AC132872.2,10,0.0004517306131800337
CD7,1,0.00770793347139834
RP11-683L23.1,3,0.00035585106147066007
MYOM1,6,0.0939820069419377
DLGAP1,10,0.35828561771178985
EPB41L3,16,0.02302515533954562
RAB31,14,0.003674944151067513
ANKRD30B,4,0.016743447347222763
TMEM241,16,0.03673869856554327
SS18,17,0.02813136167830417
KCTD1,16,0.024941488301339826
CHST9,16,0.010355808272215139
DSG1,7,0.00047296985842151167
TTR,1,0.7936409963760674
GAREM,6,0.11998122678493675
CCDC178,8,0.0006911373449578579
NOL4,10,0.03395975462201808
DTNA,17,0.15405852633551922
SLC39A6,1,0.01385172066164032
SIGLEC15,9,0.00035290966306424375
ST8SIA5,17,0.002979413473857721
ZBTB7C,5,0.004019772305434655
SMAD7,10,0.014757027953748057
MEX3C,14,0.013697207034386105
FECH,2,0.035155454166921715
NARS,1,0.028773489528961155
LMAN1,1,0.09604537081425797
RNF152,10,0.04153858119713651
BCL2,5,0.005482269116959062
CD226,9,0.00606509619260645
SHC2,11,0.053971512550001786
FSTL3,9,0.004165727351827026
GRIN3B,11,0.0005064528188201729
C19orf26,11,0.0006442416821635346
ADAMTSL5,19,0.000489785320554578
MEX3D,3,0.0070577007895061055
KLF16,1,0.004746670158600898
BTBD2,8,0.03713723077619222
MKNK2,1,0.05385496273626738
GNG7,6,0.011855816358264935
DIRAS1,3,0.0003733230109033604
EEF2,4,0.215667366090913
AC016586.1,11,0.0008514037760333179
SHD,20,0.0003538608577513682
TICAM1,10,0.016180785094104772
SAFB2,19,0.03672823979238335
PRR22,11,0.0018998689358741287
FUT6,10,0.005947808189110605
KHSRP,1,0.08328200533595052
DENND1C,19,0.0031897907227175257
TUBB4A,1,0.004442599593357785
XAB2,19,0.006028619610565328
FCER2,10,0.00034353457397692816
OLFM2,3,0.003327477814871465
ANGPTL6,0,0.0015031603713044532
CDKN2D,2,0.0038953364393480793
CTD-2192J16.20,0,0.005057697545837034
WDR83OS,3,0.030413556112767373
FBXW9,0,0.0017679008725832335
C19orf43,2,0.046438833518390975
PRDX2,2,0.12811549542568684
CALR,3,0.16445653652104567
PODNL1,5,0.0003624468433875907
IL27RA,14,0.0026722210462051537
AKAP8,6,0.020468999002790287
WIZ,0,0.006664301234633829
HSH2D,16,0.0011701931122675858
F2RL3,7,0.00035636299447033723
ANO8,5,0.003966989236493278
BST2,14,0.0014020585513298883
FAM129C,0,0.001646311061686948
UNC13A,9,0.0591177103807291
B3GNT3,5,0.00028488739637316644
JUND,4,0.04927029128091375
ISYNA1,5,0.01764576941683006
FKBP8,4,0.04845133299278736
COPE,8,0.04528386789464201
TSSK6,0,0.0011655367596370158
CHST8,9,0.0011013550006264811
SCGB2B2,6,0.05064933141355295
LGI4,0,0.011823873198724251
HAMP,4,0.07072867102316607
IGFLR1,14,0.0005120575827333821
HSPB6,5,0.0024845460037400077
NFKBID,13,0.002103790126479716
HCST,21,0.0006006269746103659
ZNF461,17,0.011203583293064902
ZNF829,11,0.005063971966364075
CTC-454I21.3,9,0.0016299701613282573
YIF1B,1,0.02228973658560711
ECH1,2,0.10383717463199066
HNRNPL,6,0.04343687994877992
GMFG,0,0.002050811389273758
SERTAD1,0,0.0015449817234517822
SERTAD3,8,0.0014877441514106046
CYP2A6,21,0.0003771308761801525
TGFB1,0,0.010875805892327315
AC006486.9,7,0.0005638701854065577
LIPE,12,0.0042090765877615954
PSG2,20,0.0003331219261641726
LYPD3,8,0.0002216879696180948
L34079.2,9,0.0007289149783396056
IRGQ,14,0.006020015528344819
PLAUR,7,0.0008990880520225215
KCNN4,15,0.002559812475071782
ZNF404,11,0.002134312428353492
ZNF230,7,0.00310378322598614
ZNF112,0,0.0014406794984044547
APOE,2,0.9608038729053267
APOC1,1,0.7098290030049426
ZNF296,15,0.0006038704814227739
FOSB,5,0.011825547492272968
DMPK,7,0.007530130219156901
RSPH6A,14,0.002034642765139447
IRF2BP1,14,0.006447533581500708
PTGIR,20,0.00048520017075561123
STRN4,14,0.010228087427734508
PLA2G4C,9,0.008923027199340246
PPP1R15A,4,0.006736398977622615
