"gene","module","score"
"SOX5",2,0.157423456000049
"NUSAP1",5,0.197652677646169
"CTSD",1,0.225263689038643
"ASS1",7,0.165742036098419
"DPYS",2,0.163430455794411
"MACROD2",2,0.152334163111921
"CDK14",2,0.164129050893989
"GLIS3",10,0.150335724565855
"RFC3",6,0.187630657402377
"EXT1",2,0.161846517268223
"PAH",2,0.166861861030864
"CTNND2",10,0.153477807213039
"MYO1E",7,0.154013909180146
"RPLP0",1,0.223394467107002
"NR1H4",2,0.153314203386997
"PEG10",1,0.214530080029966
"SLC2A9",2,0.153180161188741
"P4HB",1,0.206139768933493
"C7orf10",2,0.146733734652456
"C3",1,0.192719625564394
"CENPK",6,0.193047325960762
"POLQ",6,0.1770224508682
"AGMO",2,0.142293850085795
"KIF14",5,0.194645953750705
"SLC22A25",2,0.135761113478569
"EHBP1",2,0.150862079094851
"SH3D19",2,0.148368896466488
"DLGAP1",7,0.148898915535885
"RABGAP1L",2,0.145394663860378
"TOP2A",5,0.213062241751742
"MT1X",1,0.201581487211097
"RERE",2,0.142439135187718
"ITIH1",1,0.18720897741509
"CENPE",5,0.210226260400976
"PTPRM",2,0.137577544774195
"DST",2,0.135948833859129
"PLEKHA5",2,0.135470025693753
"CEP128",6,0.162111767836515
"UTRN",2,0.144595002379413
"PSAP",1,0.201303375288424
"EGFR",2,0.138490550858022
"BDH1",2,0.141101618255303
"HAL",2,0.128284460253534
"KIF4A",5,0.173571477162173
"SPATS2L",2,0.139833183358076
"ATXN1",2,0.126791617325692
"ROBO1",2,0.138938520291915
"DAB1",2,0.131614702956031
"DAPK1",2,0.130100848988202
"MAGI3",2,0.133257495447754
"PTP4A1",2,0.124743413466984
"A2M",1,0.165862642387461
"IMMP2L",2,0.128976647275409
"ZFAND3",2,0.136678520894242
"SIK3",2,0.130376498827129
"PDE4D",2,0.125788044695224
"UBE2E2",2,0.125055217734076
"TM7SF2",1,0.185678708401357
"CFTR",3,0.174156400799719
"ADK",2,0.132261308075653
"PID1",2,0.122251918539346
"LRRC7",3,0.169898395403118
"PLCB1",2,0.127142146521335
"TCF12",2,0.124819018361702
"NCKAP5",2,0.114361215928976
"SOX4",3,0.178133372379772
"CALR",1,0.182433959642373
"SLC22A9",2,0.114785091816433
"AL590714.1",1,0.187248847624259
"PARK2",2,0.122366669826527
"PARD3",2,0.133289573072548
"CUX1",2,0.124992299474637
"LDLRAD4",2,0.132027227871525
"BRAF",2,0.126221262068642
"ABCB11",2,0.118522940652757
"EZH2",6,0.165808759199005
"TSHZ2",2,0.118147409150791
"COL2A1",1,0.171186519203444
"AUTS2",2,0.125925692607097
"RP11-125O5.2",2,0.118247224452164
"ELL2",2,0.119117286258628
"DPP10",2,0.126918015378439
"KIF18A",5,0.176967268337913
"NR6A1",2,0.116263210442633
"MMS22L",6,0.154951553531029
"KCNH7",3,0.12431536378715
"PABPC1",1,0.16908585098067
"INADL",2,0.121650081453524
"CSPP1",3,0.128143277406513
"GRHL2",3,0.118980438142704
"NFAT5",2,0.121756464920906
"SCLT1",5,0.132502228844545
"R3HDM2",2,0.114251706372625
"ACTG1",1,0.172442736095427
"TBC1D5",2,0.123818889775813
"CTNNA3",2,0.111354301811418
"SERPINA5",1,0.170204211100411
"RAD51B",6,0.12348459637068
"GSN",1,0.167365706811006
"BTBD9",2,0.114084874952777
"PPP2R2B",2,0.104780868552176
"RPLP2",1,0.168758530879721
"CIT",5,0.137529731846272
"SLCO1B1",2,0.105010707330639
"RTKN2",6,0.148795948481083
"KCNIP1",3,0.103930816177931
"JAZF1",2,0.107721645364867
"RALYL",3,0.124821615843535
"NCOA2",2,0.112979882724889
"NR5A2",2,0.105676492299565
"CHN2",2,0.115038316508878
"IGF2BP2",2,0.112235262736313
"VTCN1",3,0.117278852263122
"SGIP1",7,0.112782202304071
"PLCXD2",2,0.114509849667531
"CD63",1,0.156257765985019
"PCCA",2,0.113655826857299
"DIP2B",2,0.110003560782558
"FAM155A",3,0.11798828180203
"ANGPTL3",1,0.159308568506659
"C9orf3",2,0.112726294416669
"MBD5",2,0.112737912363573
"PDE8A",2,0.113890868965165
"CAMK2D",2,0.109830934552064
"MTSS1",2,0.102406601173024
"CNTLN",2,0.107534586184433
"FAF1",2,0.107554527048503
"GRAMD3",2,0.103131754814945
"HBM",1,0.164131115949489
"PTPRJ",2,0.101428590139143
"LARGE",2,0.101682811209108
"SOX9",3,0.161264169130986
"PHLPP1",2,0.109069615266163
"AHSP",1,0.156411630520163
"SLC12A2",3,0.108503011608997
"METTL7A",1,0.149196986085999
"DHCR7",1,0.153859546126397
"SBF2",2,0.104586604844665
"NFIA",2,0.107390654729996
"ZHX2",2,0.106245949233012
"LYRM4",14,0.0826766463156864
"UGT2B15",3,0.125621980687323
"MELK",6,0.127097590772562
"PRKCA",2,0.103300075724715
"DOCK4",2,0.100908456908654
"L3MBTL4",2,0.103202306980259
"RBFOX2",2,0.105949644810364
"TUBA1B",1,0.155719919339793
"LPPR1",2,0.0952342754040655
"CEP112",5,0.107817848224252
"MEF2A",2,0.10719764066696
"SREBF2",2,0.103224205692482
"TBL1X",2,0.102510733694793
"LRBA",2,0.102526801234148
"SCMH1",2,0.0985465777362396
"RAPH1",2,0.0961541877938017
"WNK2",3,0.137527138781455
"AKAP13",7,0.104119464325677
"PIF1",5,0.148958724530588
"SIK2",7,0.112147151102962
"LRRC28",2,0.10061473077756
